DATE,REGION,AGEGROUP,SEX,BRAND,DOSE,COUNT
2021-03-15,Wallonia,16-17,M,AstraZeneca-Oxford,A,1
2021-03-15,Wallonia,16-17,M,Pfizer-BioNTech,A,1
2021-03-15,Wallonia,16-17,M,Pfizer-BioNTech,B,1
2021-03-15,Wallonia,18-24,F,AstraZeneca-Oxford,A,270
2021-03-15,Wallonia,18-24,F,Moderna,A,12
2021-03-15,Wallonia,18-24,F,Moderna,B,13
2021-03-15,Wallonia,18-24,F,Pfizer-BioNTech,A,42
2021-03-15,Wallonia,18-24,F,Pfizer-BioNTech,B,55
2021-03-15,Wallonia,18-24,M,AstraZeneca-Oxford,A,156
2021-03-15,Wallonia,18-24,M,Moderna,A,2
2021-03-15,Wallonia,18-24,M,Moderna,B,4
2021-03-15,Wallonia,18-24,M,Pfizer-BioNTech,A,24
2021-03-15,Wallonia,18-24,M,Pfizer-BioNTech,B,22
2021-03-15,Wallonia,25-34,F,AstraZeneca-Oxford,A,246
2021-03-15,Wallonia,25-34,F,Moderna,A,23
2021-03-15,Wallonia,25-34,F,Moderna,B,15
2021-03-15,Wallonia,25-34,F,Pfizer-BioNTech,A,106
2021-03-15,Wallonia,25-34,F,Pfizer-BioNTech,B,124
2021-03-15,Wallonia,25-34,M,AstraZeneca-Oxford,A,202
2021-03-15,Wallonia,25-34,M,Moderna,A,14
2021-03-15,Wallonia,25-34,M,Moderna,B,10
2021-03-15,Wallonia,25-34,M,Pfizer-BioNTech,A,44
2021-03-15,Wallonia,25-34,M,Pfizer-BioNTech,B,52
2021-03-15,Wallonia,35-44,F,AstraZeneca-Oxford,A,252
2021-03-15,Wallonia,35-44,F,AstraZeneca-Oxford,B,1
2021-03-15,Wallonia,35-44,F,Moderna,A,18
2021-03-15,Wallonia,35-44,F,Moderna,B,20
2021-03-15,Wallonia,35-44,F,Pfizer-BioNTech,A,100
2021-03-15,Wallonia,35-44,F,Pfizer-BioNTech,B,113
2021-03-15,Wallonia,35-44,M,AstraZeneca-Oxford,A,232
2021-03-15,Wallonia,35-44,M,Moderna,A,7
2021-03-15,Wallonia,35-44,M,Moderna,B,10
2021-03-15,Wallonia,35-44,M,Pfizer-BioNTech,A,51
2021-03-15,Wallonia,35-44,M,Pfizer-BioNTech,B,48
2021-03-15,Wallonia,45-54,F,AstraZeneca-Oxford,A,285
2021-03-15,Wallonia,45-54,F,Moderna,A,31
2021-03-15,Wallonia,45-54,F,Moderna,B,36
2021-03-15,Wallonia,45-54,F,Pfizer-BioNTech,A,81
2021-03-15,Wallonia,45-54,F,Pfizer-BioNTech,B,100
2021-03-15,Wallonia,45-54,M,AstraZeneca-Oxford,A,369
2021-03-15,Wallonia,45-54,M,Moderna,A,19
2021-03-15,Wallonia,45-54,M,Moderna,B,9
2021-03-15,Wallonia,45-54,M,Pfizer-BioNTech,A,56
2021-03-15,Wallonia,45-54,M,Pfizer-BioNTech,B,40
2021-03-15,Wallonia,55-64,F,AstraZeneca-Oxford,A,600
2021-03-15,Wallonia,55-64,F,Moderna,A,89
2021-03-15,Wallonia,55-64,F,Moderna,B,41
2021-03-15,Wallonia,55-64,F,Pfizer-BioNTech,A,276
2021-03-15,Wallonia,55-64,F,Pfizer-BioNTech,B,127
2021-03-15,Wallonia,55-64,M,AstraZeneca-Oxford,A,424
2021-03-15,Wallonia,55-64,M,Moderna,A,54
2021-03-15,Wallonia,55-64,M,Moderna,B,9
2021-03-15,Wallonia,55-64,M,Pfizer-BioNTech,A,93
2021-03-15,Wallonia,55-64,M,Pfizer-BioNTech,B,49
2021-03-15,Wallonia,65-74,F,AstraZeneca-Oxford,A,923
2021-03-15,Wallonia,65-74,F,Moderna,A,415
2021-03-15,Wallonia,65-74,F,Moderna,B,1
2021-03-15,Wallonia,65-74,F,Pfizer-BioNTech,A,274
2021-03-15,Wallonia,65-74,F,Pfizer-BioNTech,B,44
2021-03-15,Wallonia,65-74,M,AstraZeneca-Oxford,A,804
2021-03-15,Wallonia,65-74,M,AstraZeneca-Oxford,B,1
2021-03-15,Wallonia,65-74,M,Moderna,A,509
2021-03-15,Wallonia,65-74,M,Moderna,B,6
2021-03-15,Wallonia,65-74,M,Pfizer-BioNTech,A,209
2021-03-15,Wallonia,65-74,M,Pfizer-BioNTech,B,46
2021-03-15,Wallonia,75-84,F,AstraZeneca-Oxford,A,1629
2021-03-15,Wallonia,75-84,F,Moderna,A,557
2021-03-15,Wallonia,75-84,F,Pfizer-BioNTech,A,266
2021-03-15,Wallonia,75-84,F,Pfizer-BioNTech,B,3
2021-03-15,Wallonia,75-84,M,AstraZeneca-Oxford,A,1736
2021-03-15,Wallonia,75-84,M,AstraZeneca-Oxford,B,2
2021-03-15,Wallonia,75-84,M,Moderna,A,650
2021-03-15,Wallonia,75-84,M,Moderna,B,2
2021-03-15,Wallonia,75-84,M,Pfizer-BioNTech,A,358
2021-03-15,Wallonia,75-84,M,Pfizer-BioNTech,B,6
2021-03-15,Wallonia,85+,F,AstraZeneca-Oxford,A,734
2021-03-15,Wallonia,85+,F,Moderna,A,138
2021-03-15,Wallonia,85+,F,Pfizer-BioNTech,A,160
2021-03-15,Wallonia,85+,F,Pfizer-BioNTech,B,1
2021-03-15,Wallonia,85+,M,AstraZeneca-Oxford,A,517
2021-03-15,Wallonia,85+,M,Moderna,A,110
2021-03-15,Wallonia,85+,M,Pfizer-BioNTech,A,148
2021-03-15,Wallonia,85+,M,Pfizer-BioNTech,B,1
2021-03-16,Brussels,18-24,F,AstraZeneca-Oxford,A,6
2021-03-16,Brussels,18-24,F,Pfizer-BioNTech,A,15
2021-03-16,Brussels,18-24,F,Pfizer-BioNTech,B,7
2021-03-16,Brussels,18-24,M,AstraZeneca-Oxford,A,7
2021-03-16,Brussels,18-24,M,Moderna,B,1
2021-03-16,Brussels,18-24,M,Pfizer-BioNTech,A,13
2021-03-16,Brussels,18-24,M,Pfizer-BioNTech,B,1
2021-03-16,Brussels,25-34,F,AstraZeneca-Oxford,A,11
2021-03-16,Brussels,25-34,F,Moderna,A,8
2021-03-16,Brussels,25-34,F,Moderna,B,9
2021-03-16,Brussels,25-34,F,Pfizer-BioNTech,A,50
2021-03-16,Brussels,25-34,F,Pfizer-BioNTech,B,94
2021-03-16,Brussels,25-34,M,AstraZeneca-Oxford,A,17
2021-03-16,Brussels,25-34,M,Moderna,A,4
2021-03-16,Brussels,25-34,M,Moderna,B,7
2021-03-16,Brussels,25-34,M,Pfizer-BioNTech,A,49
2021-03-16,Brussels,25-34,M,Pfizer-BioNTech,B,43
2021-03-16,Brussels,35-44,F,AstraZeneca-Oxford,A,6
2021-03-16,Brussels,35-44,F,Moderna,A,5
2021-03-16,Brussels,35-44,F,Moderna,B,4
2021-03-16,Brussels,35-44,F,Pfizer-BioNTech,A,42
2021-03-16,Brussels,35-44,F,Pfizer-BioNTech,B,67
2021-03-16,Brussels,35-44,M,AstraZeneca-Oxford,A,5
2021-03-16,Brussels,35-44,M,Moderna,A,3
2021-03-16,Brussels,35-44,M,Pfizer-BioNTech,A,33
2021-03-16,Brussels,35-44,M,Pfizer-BioNTech,B,23
2021-03-16,Brussels,45-54,F,AstraZeneca-Oxford,A,18
2021-03-16,Brussels,45-54,F,Moderna,A,7
2021-03-16,Brussels,45-54,F,Moderna,B,1
2021-03-16,Brussels,45-54,F,Pfizer-BioNTech,A,40
2021-03-16,Brussels,45-54,F,Pfizer-BioNTech,B,48
2021-03-16,Brussels,45-54,M,AstraZeneca-Oxford,A,9
2021-03-16,Brussels,45-54,M,Moderna,A,6
2021-03-16,Brussels,45-54,M,Pfizer-BioNTech,A,47
2021-03-16,Brussels,45-54,M,Pfizer-BioNTech,B,15
2021-03-16,Brussels,55-64,F,AstraZeneca-Oxford,A,12
2021-03-16,Brussels,55-64,F,Moderna,A,12
2021-03-16,Brussels,55-64,F,Moderna,B,4
2021-03-16,Brussels,55-64,F,Other,B,1
2021-03-16,Brussels,55-64,F,Pfizer-BioNTech,A,60
2021-03-16,Brussels,55-64,F,Pfizer-BioNTech,B,30
2021-03-16,Brussels,55-64,M,AstraZeneca-Oxford,A,12
2021-03-16,Brussels,55-64,M,Moderna,A,16
2021-03-16,Brussels,55-64,M,Moderna,B,5
2021-03-16,Brussels,55-64,M,Pfizer-BioNTech,A,39
2021-03-16,Brussels,55-64,M,Pfizer-BioNTech,B,12
2021-03-16,Brussels,65-74,F,AstraZeneca-Oxford,A,49
2021-03-16,Brussels,65-74,F,Moderna,A,27
2021-03-16,Brussels,65-74,F,Moderna,B,7
2021-03-16,Brussels,65-74,F,Pfizer-BioNTech,A,34
2021-03-16,Brussels,65-74,F,Pfizer-BioNTech,B,8
2021-03-16,Brussels,65-74,M,AstraZeneca-Oxford,A,46
2021-03-16,Brussels,65-74,M,AstraZeneca-Oxford,B,1
2021-03-16,Brussels,65-74,M,Moderna,A,26
2021-03-16,Brussels,65-74,M,Moderna,B,10
2021-03-16,Brussels,65-74,M,Pfizer-BioNTech,A,35
2021-03-16,Brussels,65-74,M,Pfizer-BioNTech,B,9
2021-03-16,Brussels,75-84,F,AstraZeneca-Oxford,A,657
2021-03-16,Brussels,75-84,F,Moderna,A,64
2021-03-16,Brussels,75-84,F,Moderna,B,1
2021-03-16,Brussels,75-84,F,Pfizer-BioNTech,A,27
2021-03-16,Brussels,75-84,F,Pfizer-BioNTech,B,5
2021-03-16,Brussels,75-84,M,AstraZeneca-Oxford,A,536
2021-03-16,Brussels,75-84,M,Moderna,A,68
2021-03-16,Brussels,75-84,M,Moderna,B,2
2021-03-16,Brussels,75-84,M,Pfizer-BioNTech,A,15
2021-03-16,Brussels,75-84,M,Pfizer-BioNTech,B,1
2021-03-16,Brussels,85+,F,AstraZeneca-Oxford,A,223
2021-03-16,Brussels,85+,F,Moderna,A,16
2021-03-16,Brussels,85+,F,Moderna,B,1
2021-03-16,Brussels,85+,F,Pfizer-BioNTech,A,10
2021-03-16,Brussels,85+,F,Pfizer-BioNTech,B,4
2021-03-16,Brussels,85+,M,AstraZeneca-Oxford,A,131
2021-03-16,Brussels,85+,M,Moderna,A,18
2021-03-16,Brussels,85+,M,Pfizer-BioNTech,A,4
2021-03-16,Brussels,85+,M,Pfizer-BioNTech,B,2
2021-03-16,Flanders,12-15,F,Pfizer-BioNTech,B,2
2021-03-16,Flanders,16-17,F,Pfizer-BioNTech,A,1
2021-03-16,Flanders,16-17,F,Pfizer-BioNTech,B,1
2021-03-16,Flanders,16-17,M,Pfizer-BioNTech,B,3
2021-03-16,Flanders,18-24,F,AstraZeneca-Oxford,A,926
2021-03-16,Flanders,18-24,F,Moderna,A,3
2021-03-16,Flanders,18-24,F,Moderna,B,1
2021-03-16,Flanders,18-24,F,Pfizer-BioNTech,A,109
2021-03-16,Flanders,18-24,F,Pfizer-BioNTech,B,185
2021-03-16,Flanders,18-24,M,AstraZeneca-Oxford,A,208
2021-03-16,Flanders,18-24,M,Johnson&Johnson,C,1
2021-03-16,Flanders,18-24,M,Moderna,A,1
2021-03-16,Flanders,18-24,M,Pfizer-BioNTech,A,61
2021-03-16,Flanders,18-24,M,Pfizer-BioNTech,B,71
2021-03-16,Flanders,25-34,F,AstraZeneca-Oxford,A,1835
2021-03-16,Flanders,25-34,F,Moderna,A,12
2021-03-16,Flanders,25-34,F,Moderna,B,1
2021-03-16,Flanders,25-34,F,Pfizer-BioNTech,A,206
2021-03-16,Flanders,25-34,F,Pfizer-BioNTech,B,364
2021-03-16,Flanders,25-34,M,AstraZeneca-Oxford,A,507
2021-03-16,Flanders,25-34,M,Moderna,A,3
2021-03-16,Flanders,25-34,M,Pfizer-BioNTech,A,103
2021-03-16,Flanders,25-34,M,Pfizer-BioNTech,B,127
2021-03-16,Flanders,35-44,F,AstraZeneca-Oxford,A,1023
2021-03-16,Flanders,35-44,F,Moderna,A,6
2021-03-16,Flanders,35-44,F,Moderna,B,1
2021-03-16,Flanders,35-44,F,Pfizer-BioNTech,A,89
2021-03-16,Flanders,35-44,F,Pfizer-BioNTech,B,464
2021-03-16,Flanders,35-44,M,AstraZeneca-Oxford,A,346
2021-03-16,Flanders,35-44,M,Johnson&Johnson,C,1
2021-03-16,Flanders,35-44,M,Moderna,A,5
2021-03-16,Flanders,35-44,M,Moderna,B,1
2021-03-16,Flanders,35-44,M,Pfizer-BioNTech,A,41
2021-03-16,Flanders,35-44,M,Pfizer-BioNTech,B,128
2021-03-16,Flanders,45-54,F,AstraZeneca-Oxford,A,768
2021-03-16,Flanders,45-54,F,Moderna,A,8
2021-03-16,Flanders,45-54,F,Pfizer-BioNTech,A,90
2021-03-16,Flanders,45-54,F,Pfizer-BioNTech,B,430
2021-03-16,Flanders,45-54,M,AstraZeneca-Oxford,A,337
2021-03-16,Flanders,45-54,M,Moderna,A,4
2021-03-16,Flanders,45-54,M,Other,A,1
2021-03-16,Flanders,45-54,M,Pfizer-BioNTech,A,53
2021-03-16,Flanders,45-54,M,Pfizer-BioNTech,B,161
2021-03-16,Flanders,55-64,F,AstraZeneca-Oxford,A,3352
2021-03-16,Flanders,55-64,F,Moderna,A,13
2021-03-16,Flanders,55-64,F,Pfizer-BioNTech,A,73
2021-03-16,Flanders,55-64,F,Pfizer-BioNTech,B,334
2021-03-16,Flanders,55-64,M,AstraZeneca-Oxford,A,1313
2021-03-16,Flanders,55-64,M,AstraZeneca-Oxford,B,1
2021-03-16,Flanders,55-64,M,Johnson&Johnson,C,1
2021-03-16,Flanders,55-64,M,Moderna,A,13
2021-03-16,Flanders,55-64,M,Moderna,B,4
2021-03-16,Flanders,55-64,M,Pfizer-BioNTech,A,64
2021-03-16,Flanders,55-64,M,Pfizer-BioNTech,B,216
2021-03-16,Flanders,65-74,F,AstraZeneca-Oxford,A,1378
2021-03-16,Flanders,65-74,F,Johnson&Johnson,C,1
2021-03-16,Flanders,65-74,F,Moderna,A,18
2021-03-16,Flanders,65-74,F,Pfizer-BioNTech,A,46
2021-03-16,Flanders,65-74,F,Pfizer-BioNTech,B,51
2021-03-16,Flanders,65-74,M,AstraZeneca-Oxford,A,1017
2021-03-16,Flanders,65-74,M,Johnson&Johnson,C,2
2021-03-16,Flanders,65-74,M,Moderna,A,25
2021-03-16,Flanders,65-74,M,Other,A,1
2021-03-16,Flanders,65-74,M,Pfizer-BioNTech,A,74
2021-03-16,Flanders,65-74,M,Pfizer-BioNTech,B,92
2021-03-16,Flanders,75-84,F,AstraZeneca-Oxford,A,1087
2021-03-16,Flanders,75-84,F,Johnson&Johnson,C,1
2021-03-16,Flanders,75-84,F,Moderna,A,16
2021-03-16,Flanders,75-84,F,Pfizer-BioNTech,A,87
2021-03-16,Flanders,75-84,F,Pfizer-BioNTech,B,32
2021-03-16,Flanders,75-84,M,AstraZeneca-Oxford,A,1350
2021-03-16,Flanders,75-84,M,Moderna,A,31
2021-03-16,Flanders,75-84,M,Pfizer-BioNTech,A,53
2021-03-16,Flanders,75-84,M,Pfizer-BioNTech,B,17
2021-03-16,Flanders,85+,F,AstraZeneca-Oxford,A,3194
2021-03-16,Flanders,85+,F,Moderna,A,6
2021-03-16,Flanders,85+,F,Pfizer-BioNTech,A,45
2021-03-16,Flanders,85+,F,Pfizer-BioNTech,B,25
2021-03-16,Flanders,85+,M,AstraZeneca-Oxford,A,2213
2021-03-16,Flanders,85+,M,Moderna,A,14
2021-03-16,Flanders,85+,M,Pfizer-BioNTech,A,22
2021-03-16,Flanders,85+,M,Pfizer-BioNTech,B,13
2021-03-16,,18-24,F,AstraZeneca-Oxford,A,17
2021-03-16,,18-24,F,Moderna,B,2
2021-03-16,,18-24,F,Pfizer-BioNTech,A,4
2021-03-16,,18-24,F,Pfizer-BioNTech,B,4
2021-03-16,,18-24,M,AstraZeneca-Oxford,A,9
2021-03-16,,18-24,M,Pfizer-BioNTech,A,2
2021-03-16,,18-24,M,Pfizer-BioNTech,B,1
2021-03-16,,25-34,F,AstraZeneca-Oxford,A,2
2021-03-16,,25-34,F,Moderna,B,3
2021-03-16,,25-34,F,Pfizer-BioNTech,A,6
2021-03-16,,25-34,F,Pfizer-BioNTech,B,14
2021-03-16,,25-34,M,AstraZeneca-Oxford,A,2
2021-03-16,,25-34,M,Moderna,A,1
2021-03-16,,25-34,M,Moderna,B,1
2021-03-16,,25-34,M,Pfizer-BioNTech,A,4
2021-03-16,,25-34,M,Pfizer-BioNTech,B,3
2021-03-16,,35-44,F,AstraZeneca-Oxford,A,4
2021-03-16,,35-44,F,Moderna,A,1
2021-03-16,,35-44,F,Moderna,B,3
2021-03-16,,35-44,F,Pfizer-BioNTech,A,10
2021-03-16,,35-44,F,Pfizer-BioNTech,B,7
2021-03-16,,35-44,M,AstraZeneca-Oxford,A,4
2021-03-16,,35-44,M,Moderna,B,2
2021-03-16,,35-44,M,Pfizer-BioNTech,A,5
2021-03-16,,35-44,M,Pfizer-BioNTech,B,3
2021-03-16,,45-54,F,AstraZeneca-Oxford,A,2
2021-03-16,,45-54,F,Moderna,A,1
2021-03-16,,45-54,F,Moderna,B,1
2021-03-16,,45-54,F,Pfizer-BioNTech,A,3
2021-03-16,,45-54,F,Pfizer-BioNTech,B,4
2021-03-16,,45-54,M,AstraZeneca-Oxford,A,9
2021-03-16,,45-54,M,Moderna,A,1
2021-03-16,,45-54,M,Pfizer-BioNTech,A,1
2021-03-16,,45-54,,AstraZeneca-Oxford,A,1
2021-03-16,,55-64,F,Moderna,A,4
2021-03-16,,55-64,F,Pfizer-BioNTech,A,4
2021-03-16,,55-64,F,Pfizer-BioNTech,B,8
2021-03-16,,55-64,M,AstraZeneca-Oxford,A,4
2021-03-16,,55-64,M,Pfizer-BioNTech,A,2
2021-03-16,,55-64,M,Pfizer-BioNTech,B,3
2021-03-16,,65-74,F,AstraZeneca-Oxford,A,2
2021-03-16,,65-74,F,Moderna,A,1
2021-03-16,,65-74,F,Moderna,B,1
2021-03-16,,65-74,F,Other,A,1
2021-03-16,,65-74,F,Pfizer-BioNTech,A,4
2021-03-16,,65-74,F,Pfizer-BioNTech,B,2
2021-03-16,,65-74,M,AstraZeneca-Oxford,A,4
2021-03-16,,65-74,M,Moderna,A,1
2021-03-16,,65-74,M,Pfizer-BioNTech,A,2
2021-03-16,,65-74,M,Pfizer-BioNTech,B,2
2021-03-16,,75-84,F,AstraZeneca-Oxford,A,3
2021-03-16,,75-84,F,Moderna,A,2
2021-03-16,,75-84,F,Pfizer-BioNTech,A,1
2021-03-16,,75-84,F,Pfizer-BioNTech,B,2
2021-03-16,,75-84,M,Pfizer-BioNTech,A,2
2021-03-16,,75-84,M,Pfizer-BioNTech,B,3
2021-03-16,,85+,F,AstraZeneca-Oxford,A,1
2021-03-16,,85+,F,Pfizer-BioNTech,B,2
2021-03-16,,85+,M,Pfizer-BioNTech,A,2
2021-03-16,,85+,M,Pfizer-BioNTech,B,1
2021-03-16,Ostbelgien,16-17,F,AstraZeneca-Oxford,A,1
2021-03-16,Ostbelgien,18-24,F,AstraZeneca-Oxford,A,2
2021-03-16,Ostbelgien,18-24,M,AstraZeneca-Oxford,A,2
2021-03-16,Ostbelgien,18-24,M,Pfizer-BioNTech,A,2
2021-03-16,Ostbelgien,25-34,F,AstraZeneca-Oxford,A,4
2021-03-16,Ostbelgien,25-34,M,AstraZeneca-Oxford,A,16
2021-03-16,Ostbelgien,35-44,F,AstraZeneca-Oxford,A,5
2021-03-16,Ostbelgien,35-44,M,AstraZeneca-Oxford,A,10
2021-03-16,Ostbelgien,45-54,F,AstraZeneca-Oxford,A,3
2021-03-16,Ostbelgien,45-54,F,Pfizer-BioNTech,A,1
2021-03-16,Ostbelgien,45-54,M,AstraZeneca-Oxford,A,15
2021-03-16,Ostbelgien,45-54,M,Pfizer-BioNTech,A,1
2021-03-16,Ostbelgien,55-64,F,AstraZeneca-Oxford,A,2
2021-03-16,Ostbelgien,55-64,F,Pfizer-BioNTech,A,1
2021-03-16,Ostbelgien,55-64,M,AstraZeneca-Oxford,A,12
2021-03-16,Ostbelgien,55-64,M,Pfizer-BioNTech,A,1
2021-03-16,Ostbelgien,65-74,F,AstraZeneca-Oxford,A,2
2021-03-16,Ostbelgien,65-74,F,Pfizer-BioNTech,A,1
2021-03-16,Ostbelgien,65-74,M,AstraZeneca-Oxford,A,1
2021-03-16,Ostbelgien,75-84,F,Pfizer-BioNTech,A,2
2021-03-16,Wallonia,16-17,F,AstraZeneca-Oxford,A,2
2021-03-16,Wallonia,18-24,F,AstraZeneca-Oxford,A,192
2021-03-16,Wallonia,18-24,F,Moderna,A,1
2021-03-16,Wallonia,18-24,F,Moderna,B,4
2021-03-16,Wallonia,18-24,F,Pfizer-BioNTech,A,54
2021-03-16,Wallonia,18-24,F,Pfizer-BioNTech,B,46
2021-03-16,Wallonia,18-24,M,AstraZeneca-Oxford,A,122
2021-03-16,Wallonia,18-24,M,Moderna,A,2
2021-03-16,Wallonia,18-24,M,Moderna,B,1
2021-03-16,Wallonia,18-24,M,Pfizer-BioNTech,A,23
2021-03-16,Wallonia,18-24,M,Pfizer-BioNTech,B,21
2021-03-16,Wallonia,25-34,F,AstraZeneca-Oxford,A,215
2021-03-16,Wallonia,25-34,F,Moderna,A,14
2021-03-16,Wallonia,25-34,F,Moderna,B,15
2021-03-16,Wallonia,25-34,F,Pfizer-BioNTech,A,135
2021-03-16,Wallonia,25-34,F,Pfizer-BioNTech,B,132
2021-03-16,Wallonia,25-34,M,AstraZeneca-Oxford,A,226
2021-03-16,Wallonia,25-34,M,Moderna,A,7
2021-03-16,Wallonia,25-34,M,Moderna,B,8
2021-03-16,Wallonia,25-34,M,Pfizer-BioNTech,A,73
2021-03-16,Wallonia,25-34,M,Pfizer-BioNTech,B,47
2021-03-16,Wallonia,35-44,F,AstraZeneca-Oxford,A,304
2021-03-16,Wallonia,35-44,F,Moderna,A,27
2021-03-16,Wallonia,35-44,F,Moderna,B,22
2021-03-16,Wallonia,35-44,F,Pfizer-BioNTech,A,127
2021-03-16,Wallonia,35-44,F,Pfizer-BioNTech,B,128
2021-03-16,Wallonia,35-44,M,AstraZeneca-Oxford,A,253
2021-03-16,Wallonia,35-44,M,AstraZeneca-Oxford,B,1
2021-03-16,Wallonia,35-44,M,Moderna,A,10
2021-03-16,Wallonia,35-44,M,Moderna,B,8
2021-03-16,Wallonia,35-44,M,Pfizer-BioNTech,A,83
2021-03-16,Wallonia,35-44,M,Pfizer-BioNTech,B,53
2021-03-16,Wallonia,45-54,F,AstraZeneca-Oxford,A,354
2021-03-16,Wallonia,45-54,F,Moderna,A,45
2021-03-16,Wallonia,45-54,F,Moderna,B,19
2021-03-16,Wallonia,45-54,F,Pfizer-BioNTech,A,178
2021-03-16,Wallonia,45-54,F,Pfizer-BioNTech,B,148
2021-03-16,Wallonia,45-54,M,AstraZeneca-Oxford,A,432
2021-03-16,Wallonia,45-54,M,Moderna,A,35
2021-03-16,Wallonia,45-54,M,Moderna,B,10
2021-03-16,Wallonia,45-54,M,Pfizer-BioNTech,A,101
2021-03-16,Wallonia,45-54,M,Pfizer-BioNTech,B,58
2021-03-16,Wallonia,55-64,F,AstraZeneca-Oxford,A,621
2021-03-16,Wallonia,55-64,F,Moderna,A,102
2021-03-16,Wallonia,55-64,F,Moderna,B,19
2021-03-16,Wallonia,55-64,F,Pfizer-BioNTech,A,567
2021-03-16,Wallonia,55-64,F,Pfizer-BioNTech,B,155
2021-03-16,Wallonia,55-64,M,AstraZeneca-Oxford,A,488
2021-03-16,Wallonia,55-64,M,Moderna,A,86
2021-03-16,Wallonia,55-64,M,Moderna,B,5
2021-03-16,Wallonia,55-64,M,Pfizer-BioNTech,A,236
2021-03-16,Wallonia,55-64,M,Pfizer-BioNTech,B,68
2021-03-16,Wallonia,65-74,F,AstraZeneca-Oxford,A,1060
2021-03-16,Wallonia,65-74,F,AstraZeneca-Oxford,B,1
2021-03-16,Wallonia,65-74,F,Moderna,A,528
2021-03-16,Wallonia,65-74,F,Other,B,1
2021-03-16,Wallonia,65-74,F,Pfizer-BioNTech,A,701
2021-03-16,Wallonia,65-74,F,Pfizer-BioNTech,B,34
2021-03-16,Wallonia,65-74,M,AstraZeneca-Oxford,A,1037
2021-03-16,Wallonia,65-74,M,Moderna,A,564
2021-03-16,Wallonia,65-74,M,Pfizer-BioNTech,A,436
2021-03-16,Wallonia,65-74,M,Pfizer-BioNTech,B,24
2021-03-16,Wallonia,75-84,F,AstraZeneca-Oxford,A,1549
2021-03-16,Wallonia,75-84,F,AstraZeneca-Oxford,B,1
2021-03-16,Wallonia,75-84,F,Moderna,A,565
2021-03-16,Wallonia,75-84,F,Pfizer-BioNTech,A,778
2021-03-16,Wallonia,75-84,F,Pfizer-BioNTech,B,6
2021-03-16,Wallonia,75-84,M,AstraZeneca-Oxford,A,1420
2021-03-16,Wallonia,75-84,M,Moderna,A,547
2021-03-16,Wallonia,75-84,M,Pfizer-BioNTech,A,938
2021-03-16,Wallonia,75-84,M,Pfizer-BioNTech,B,6
2021-03-16,Wallonia,85+,F,AstraZeneca-Oxford,A,804
2021-03-16,Wallonia,85+,F,Moderna,A,121
2021-03-16,Wallonia,85+,F,Moderna,B,1
2021-03-16,Wallonia,85+,F,Pfizer-BioNTech,A,449
2021-03-16,Wallonia,85+,F,Pfizer-BioNTech,B,4
2021-03-16,Wallonia,85+,M,AstraZeneca-Oxford,A,598
2021-03-16,Wallonia,85+,M,Moderna,A,87
2021-03-16,Wallonia,85+,M,Pfizer-BioNTech,A,335
2021-03-17,Brussels,12-15,F,Pfizer-BioNTech,A,1
2021-03-17,Brussels,16-17,M,Pfizer-BioNTech,A,1
2021-03-17,Brussels,18-24,F,AstraZeneca-Oxford,A,12
2021-03-17,Brussels,18-24,F,Moderna,A,3
2021-03-17,Brussels,18-24,F,Pfizer-BioNTech,A,20
2021-03-17,Brussels,18-24,F,Pfizer-BioNTech,B,29
2021-03-17,Brussels,18-24,M,AstraZeneca-Oxford,A,4
2021-03-17,Brussels,18-24,M,Moderna,A,3
2021-03-17,Brussels,18-24,M,Pfizer-BioNTech,A,10
2021-03-17,Brussels,18-24,M,Pfizer-BioNTech,B,11
2021-03-17,Brussels,25-34,F,AstraZeneca-Oxford,A,22
2021-03-17,Brussels,25-34,F,Moderna,A,8
2021-03-17,Brussels,25-34,F,Moderna,B,13
2021-03-17,Brussels,25-34,F,Pfizer-BioNTech,A,66
2021-03-17,Brussels,25-34,F,Pfizer-BioNTech,B,126
2021-03-17,Brussels,25-34,M,AstraZeneca-Oxford,A,15
2021-03-17,Brussels,25-34,M,Moderna,A,2
2021-03-17,Brussels,25-34,M,Moderna,B,4
2021-03-17,Brussels,25-34,M,Pfizer-BioNTech,A,53
2021-03-17,Brussels,25-34,M,Pfizer-BioNTech,B,71
2021-03-17,Brussels,35-44,F,AstraZeneca-Oxford,A,9
2021-03-17,Brussels,35-44,F,Moderna,A,5
2021-03-17,Brussels,35-44,F,Moderna,B,2
2021-03-17,Brussels,35-44,F,Pfizer-BioNTech,A,46
2021-03-17,Brussels,35-44,F,Pfizer-BioNTech,B,85
2021-03-17,Brussels,35-44,M,AstraZeneca-Oxford,A,10
2021-03-17,Brussels,35-44,M,Moderna,A,4
2021-03-17,Brussels,35-44,M,Pfizer-BioNTech,A,41
2021-03-17,Brussels,35-44,M,Pfizer-BioNTech,B,45
2021-03-17,Brussels,45-54,F,AstraZeneca-Oxford,A,16
2021-03-17,Brussels,45-54,F,Moderna,A,1
2021-03-17,Brussels,45-54,F,Moderna,B,2
2021-03-17,Brussels,45-54,F,Pfizer-BioNTech,A,73
2021-03-17,Brussels,45-54,F,Pfizer-BioNTech,B,111
2021-03-17,Brussels,45-54,M,AstraZeneca-Oxford,A,9
2021-03-17,Brussels,45-54,M,Moderna,A,3
2021-03-17,Brussels,45-54,M,Pfizer-BioNTech,A,64
